model,generation,scaler,imbalance,feature_selection,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,sensitivity,sensitivity_std,specificity,specificity_std,precision,precision_std,npv,npv_std,f1,f1_std,roc_auc,roc_auc_std,pr_auc,pr_auc_std,mcc,mcc_std,train_time_sec,dataset,efficiency
Gen2_GradientBoosting,2,none,smote_enn,mutual_info_5,0.6974642857142858,0.0118584874452771,0.6973565000682751,0.0118850901812747,0.5173159495354079,0.0592681073952107,0.8773970506011425,0.0362560487526115,0.8119699929061894,0.0257605206686523,0.6467949393598036,0.0202787499184507,0.6288810185965501,0.034009640339694,0.7383961392844103,0.0115169734128188,0.755570788685828,0.0140803400499429,0.4252815456948667,0.0118452789133758,19.75292658805847,cardio_train,0.03183574748003354
Gen2_GradientBoosting,2,none,smote_enn,mutual_info_12,0.7325892857142857,0.003046723733817,0.7325653361291783,0.0030482779657261,0.6929921676360113,0.0049897395866587,0.7721385046223453,0.003768202621325,0.7523337054923794,0.0033102797290073,0.7157679231668718,0.0034009718823397,0.7214359650492554,0.0035439642851599,0.7953592756255309,0.0019852636113481,0.7747209386969875,0.0024922810166116,0.4666137232759406,0.0060543690706011,22.89704012870789,cardio_train,0.031506450377155715
Gen2_SVM_RBF,2,standard,none,none,0.7242321428571429,0.0018742345376288,0.7241838215401069,0.0018762549567567,0.6444270282647845,0.0033864181912326,0.803940614815429,0.003452955595543,0.7665262337907915,0.0029150172147328,0.6936056615210429,0.0018583204840592,0.7001855719131322,0.0022258593264295,0.7796497066235271,0.00192689441174,0.7571192920361087,0.0036785040389915,0.4542114945263247,0.0038320410114859,1661.7304701805117,cardio_train,0.00042135903693096214
Gen2_SVM_RBF,2,standard,none,select_k_best_5,0.7257857142857143,0.002801580275633,0.7257500882458789,0.0028008453646573,0.6665836696698668,0.0060338064643036,0.7849165068218908,0.0040609377544676,0.7558369350660255,0.0031652575099036,0.7021369177926076,0.0034806763413094,0.7083930097667069,0.003718291673716,0.7574743952241143,0.0028402228130929,0.7246682220692875,0.0040067750890653,0.4547252436898725,0.0054726535112323,1872.165987253189,cardio_train,0.0003783813167254107
Gen2_SVM_RBF,2,standard,none,select_k_best_12,0.7244464285714286,0.0019161305076765,0.7243988025010788,0.001917626418549,0.6458564356505189,0.0029655799013941,0.8029411693516385,0.0029221792167613,0.766007084827464,0.0026652022844473,0.694195463483507,0.0018233373993664,0.7008144178890076,0.0022174052522034,0.7795658419114376,0.0015249009935042,0.7588545737587842,0.0041466087460664,0.4544641879879239,0.0038900905290491,2128.712537050247,cardio_train,0.0003292196933459277
Gen2_SVM_RBF,2,standard,none,mutual_info_5,0.6998214285714286,0.0026708221236777,0.6997321127725952,0.0026729773446851,0.5523712284343075,0.0063700109936912,0.8470929971108829,0.0034778951588831,0.7830045433466797,0.0032440100575997,0.6545566538777949,0.0028334469246355,0.6477473688226267,0.0044630071814324,0.735280254616403,0.004374615919293,0.7482130988250757,0.0053258255596016,0.4180773768497426,0.0049676412642797,1432.7451210021973,cardio_train,0.0004521019874543659
Gen2_SVM_RBF,2,standard,none,mutual_info_12,0.72425,0.0025408649901085,0.7242010409525997,0.0025426433668061,0.6435335584530822,0.0040139429156262,0.8048685234521171,0.0014499533020291,0.7671079747305612,0.0022352684378962,0.6933195381036321,0.0026534865518822,0.6999054985584768,0.0032328571111774,0.7813893310440565,0.0014422973194204,0.7620132033442071,0.0028491107598131,0.4543749500038524,0.0049465512368151,1798.5898325443268,cardio_train,0.00038914103524500615
Gen2_SVM_RBF,2,standard,smote,none,0.7241785714285713,0.0018543935693924,0.7241302341443011,0.0018564944762451,0.6443555486364786,0.0032752592232396,0.8039049196521237,0.0034174956494417,0.7664735205431377,0.002899936284975,0.6935530776288911,0.0018097709606732,0.7001217956857038,0.0021766300363258,0.7796829464303381,0.0019531118946238,0.7572669188992265,0.0037125431530258,0.4541052467918686,0.0038006033560135,1272.0531907081604,cardio_train,0.0005503867687397355
Gen2_SVM_RBF,2,standard,smote,select_k_best_5,0.7257321428571429,0.0027458224298607,0.7256965072276318,0.0027450726219321,0.6665121964270914,0.0060111759038056,0.7848808180281721,0.0041479655830084,0.7557878636790172,0.003184750619967,0.7020825183514902,0.0034308250442105,0.7083306047758473,0.0036563936117552,0.7577324182970205,0.0019693877762594,0.7249782967206118,0.0035767812134406,0.4546199034515116,0.0053679758431675,1421.7219536304474,cardio_train,0.0004982198556808036
Gen2_SVM_RBF,2,standard,smote,select_k_best_12,0.7244642857142857,0.0018974002084484,0.7244166213717771,0.0018993787442091,0.6458206830653049,0.0029834501930724,0.8030125596782491,0.0029021432990564,0.7660620386707127,0.002636267920761,0.6941930336309077,0.001817276355815,0.7008163031450547,0.002210094636791,0.7796042347883902,0.0015255523812454,0.75892551317299,0.0040789309552111,0.4545081643369587,0.0038485085159804,1214.523276090622,cardio_train,0.0005770294731373184
Gen2_SVM_RBF,2,standard,smote,mutual_info_5,0.6998214285714286,0.0026708221236777,0.6997321127725952,0.0026729773446851,0.5523712284343075,0.0063700109936912,0.8470929971108829,0.0034778951588831,0.7830045433466797,0.0032440100575997,0.6545566538777949,0.0028334469246355,0.6477473688226267,0.0044630071814324,0.7309012925160365,0.0072750871908034,0.7390825112632783,0.0144547834182363,0.4180773768497426,0.0049676412642797,847.245635509491,cardio_train,0.0007645322408782473
Gen2_SVM_RBF,2,standard,smote,mutual_info_12,0.7248571428571429,0.0017483592891856,0.7248096157886663,0.0017497398805899,0.6463567802775995,0.0022483003508493,0.8032624512997332,0.0032024524639782,0.7664413121641993,0.0028568076712907,0.6945781344018516,0.0014305138753766,0.7012910783222126,0.0017840789236862,0.7803494710200507,0.0009378853658703,0.760181962754198,0.0031933193663304,0.4552835550892062,0.0036626217488893,1220.8085968494415,cardio_train,0.000574447547047503
Gen2_SVM_RBF,2,standard,smote_enn,none,0.7267678571428572,0.0019094622065826,0.7267363575381897,0.0019112790224781,0.6749096543218611,0.0030788572122359,0.7785630607545183,0.003804006793328,0.7527436971607185,0.0029782271688977,0.705697528017303,0.001794836355,0.7116976304847061,0.0020199926499523,0.7725682275451488,0.0012153703439145,0.7542590830207374,0.0037198005609344,0.4559501197372052,0.0039162790857983,48.79425883293152,cardio_train,0.014585384881786656
Gen2_SVM_RBF,2,standard,smote_enn,select_k_best_5,0.7269107142857143,0.0017040243482978,0.726883025362275,0.0017037685129923,0.6809492997818831,0.0020774467366435,0.7728167509426671,0.0047003522853171,0.7496300387624768,0.0034944075162673,0.7080443344269096,0.0009262536629544,0.713632014309905,0.001148515446477,0.7562911996411815,0.0025908787755559,0.7307310249994036,0.0037800506632989,0.4557159394487116,0.0036490797839768,18.152915000915527,cardio_train,0.03931008899589512
Gen2_SVM_RBF,2,standard,smote_enn,select_k_best_12,0.7265357142857142,0.0028405769750211,0.7265024321284388,0.0028398517941465,0.6709792070524865,0.0063425658410828,0.782025657204391,0.0082674259197668,0.7546504172077229,0.0059667012289124,0.7041360104847313,0.0028777915553139,0.7103172575726923,0.0029539580252045,0.7687907963154071,0.002089471487767,0.7527677393472285,0.0032303294042096,0.4558858779593911,0.0060351217974034,38.27871656417847,cardio_train,0.018555969618578513
Gen2_SVM_RBF,2,standard,smote_enn,mutual_info_5,0.6784464285714286,0.0395331332232721,0.678382976804281,0.0394468541295303,0.58424249665047,0.1165185465739583,0.7725234569580918,0.1932962863994869,0.7556049246321145,0.0948076542736668,0.6532367076806523,0.012224583961219,0.6422063244351806,0.0195572004637909,0.7463908555054595,0.0137468992433685,0.7520708936329658,0.0127123651651341,0.3818112044932125,0.080954134706253,26.380446910858154,cardio_train,0.02434310470555955
Gen2_SVM_RBF,2,standard,smote_enn,mutual_info_12,0.7273035714285714,0.0017940875118009,0.7272725662581607,0.0017946378578107,0.6758747378580096,0.0017022564831313,0.7786703946583118,0.0052851816386906,0.7531166447195649,0.0039588539567945,0.7063375551545612,0.000313957348328,0.7123973522436134,0.0008439619809326,0.7686207322432106,0.0037120647794579,0.7549865394397892,0.0033480928945249,0.4569929647175861,0.0039230257296132,48.70833277702332,cardio_train,0.014625479587346316
Gen2_SVM_RBF,2,robust,none,none,0.7012678571428571,0.0047253657670758,0.7011799799611401,0.0047306257121719,0.5563734937651041,0.0110263337200408,0.8459864661571762,0.003169284581777,0.7829785638003541,0.0030191461507977,0.6563242269954113,0.0051639923767605,0.6504520320391174,0.0080030070842443,0.7895207116898372,0.0010010673303738,0.770091775515304,0.0043034173800248,0.4204221769961259,0.0083474112016424,1228.5148022174835,cardio_train,0.0005294616730733498
Gen2_SVM_RBF,2,robust,none,select_k_best_5,0.7244642857142858,0.0026024909574624,0.7244237165716569,0.0026011625006655,0.6571136342186786,0.0052328270623392,0.7917337989246355,0.0033409801735231,0.7591199453792858,0.0028376338179707,0.6980661823192149,0.0030645113750153,0.7044314009945689,0.0034279711648027,0.7578337895609208,0.0021197721287333,0.7277410448295136,0.0029368173504873,0.4529973841097456,0.0050760882948683,1470.5817937850952,cardio_train,0.00047901512514059207
Gen2_SVM_RBF,2,robust,none,select_k_best_12,0.6999285714285716,0.0027359334115897,0.6998394501958158,0.0027379594327926,0.5527643536189292,0.0069626055935652,0.8469145467727024,0.0037809188373852,0.7829320155738175,0.0033120422790959,0.654711158451151,0.0030122836829585,0.6479869433007472,0.0047446052351494,0.7892997804978968,0.0010495709574666,0.7701060969292582,0.0043386678479855,0.4182284976603922,0.0049976906332891,1139.2143149375916,cardio_train,0.0005688011167021971
Gen2_SVM_RBF,2,robust,none,mutual_info_5,0.699857142857143,0.0026405636766819,0.699767801566314,0.0026425131372243,0.5523712284343075,0.0063700109936912,0.8471643746983204,0.0035095788297773,0.7830847320853164,0.0032390110667154,0.654575737996441,0.0028157938725119,0.6477744611799144,0.0044371347060745,0.7471883711126415,0.0033213757461431,0.7555393885178454,0.0048299621323203,0.4181621302188848,0.0049037835461617,1068.011649131775,cardio_train,0.0006065232108500898
Gen2_SVM_RBF,2,robust,none,mutual_info_12,0.7006071428571428,0.0040352401744265,0.7005187073781229,0.0040404682487018,0.5548010951951055,0.0091832928404917,0.8462363195611406,0.0029839824445803,0.7827795346305783,0.0030233724893903,0.6555763280323186,0.0043185787971161,0.6493238654262703,0.0067340509617438,0.789110214075208,0.000735946836488,0.7699501303398208,0.0041770952485968,0.4192790851518343,0.0072342338263664,1161.484211683273,cardio_train,0.0005590461754439756
Gen2_SVM_RBF,2,robust,smote,none,0.7011428571428573,0.0045720563185061,0.7010549575958651,0.0045772349144975,0.5561948266219917,0.0107597246115104,0.8459150885697386,0.0032021020740929,0.7828479878479835,0.0029693265516915,0.6562119891846517,0.0050120213913086,0.6502865643734397,0.0077789398742391,0.7895100197216316,0.0010054412683874,0.7700853287007956,0.0043087198180568,0.4201754659991496,0.0080645172095101,1057.1601448059082,cardio_train,0.0006151252981330774
Gen2_SVM_RBF,2,robust,smote,select_k_best_5,0.7243928571428572,0.0026626910202626,0.7243522114411058,0.0026614264345935,0.6569349415334443,0.0052555325412802,0.7917694813487676,0.003327107486309,0.7591009984352222,0.0028784946822436,0.69796582018834,0.0031041953472908,0.7043207751226734,0.0034875005832008,0.7579246951817897,0.0023616995853097,0.7277375073809236,0.0030558806975052,0.4528661118831291,0.0051973820452101,1368.0295236110687,cardio_train,0.0005148428803061648
Gen2_SVM_RBF,2,robust,smote,select_k_best_12,0.6999285714285716,0.0027359334115897,0.6998394501958158,0.0027379594327926,0.5527643536189292,0.0069626055935652,0.8469145467727024,0.0037809188373852,0.7829320155738175,0.0033120422790959,0.654711158451151,0.0030122836829585,0.6479869433007472,0.0047446052351494,0.7892955075362711,0.0010322356754752,0.7701130408288619,0.0043141577580905,0.4182284976603922,0.0049976906332891,980.3195748329164,cardio_train,0.000660994943833744
Gen2_SVM_RBF,2,robust,smote,mutual_info_5,0.699857142857143,0.0026405636766819,0.699767801566314,0.0026425131372243,0.5523712284343075,0.0063700109936912,0.8471643746983204,0.0035095788297773,0.7830847320853164,0.0032390110667154,0.654575737996441,0.0028157938725119,0.6477744611799144,0.0044371347060745,0.7490438374490233,0.0032509892381154,0.755803410577748,0.004943122753101,0.4181621302188848,0.0049037835461617,962.702986717224,cardio_train,0.0006728698230375002
Gen2_SVM_RBF,2,robust,smote,mutual_info_12,0.7005892857142857,0.0038974415993582,0.700500929965524,0.003902301845729,0.5548726067510638,0.009149273177073,0.8461292531799843,0.0031793248899969,0.7826878827594418,0.0029795525881788,0.6555839902653066,0.0042301825493824,0.6493396020296724,0.0066084030491886,0.7889644168530007,0.0011787037890396,0.7698410639343842,0.0043749864644018,0.4192202259819071,0.0069407102057401,990.1839892864228,cardio_train,0.0006557760509959046
Gen2_SVM_RBF,2,robust,smote_enn,none,0.7262857142857143,0.0014850444918779,0.726229855452886,0.0014910047680495,0.634706430982696,0.0080075518057647,0.8177532799230758,0.0064755817593918,0.7767773131364502,0.0042292097572272,0.6915211885904633,0.0031275253333997,0.698538899088833,0.0035162952358579,0.7874782938619791,0.0013300877343318,0.7730885058795047,0.00407739173501,0.4603092139808138,0.0026251710822011,61.28842043876648,cardio_train,0.011397381376558045
Gen2_SVM_RBF,2,robust,smote_enn,select_k_best_5,0.7261964285714286,0.0016709553664699,0.726168841444142,0.0016705900258408,0.6800918443621449,0.0042457880592705,0.7722458385261388,0.0055541040674992,0.7489323599858013,0.0037478439271454,0.7073461473632489,0.0018271942743463,0.7128351337834478,0.0017241337935181,0.7507208084698183,0.0025494718792182,0.7352468184909002,0.004661769189304,0.4543036543242396,0.0035418032403418,18.5242121219635,cardio_train,0.038479188745067595
Gen2_SVM_RBF,2,robust,smote_enn,select_k_best_12,0.7256964285714286,0.0017057077051799,0.725641341241535,0.0017082820243663,0.6353140205943575,0.0066693240681493,0.8159686618887123,0.0056153375619725,0.7752297933939384,0.0039200466113302,0.6913984235774163,0.0027298992264092,0.698296065181582,0.003122299023738,0.7873655291587026,0.0013951266996176,0.7727400389370983,0.0039054798431412,0.4588900928309038,0.0033127425566415,53.018648624420166,cardio_train,0.013170514767613075
Gen2_SVM_RBF,2,robust,smote_enn,mutual_info_5,0.7029464285714286,0.0089183870487336,0.7028536383051687,0.008949428530368,0.5501554621253114,0.066993411002602,0.8555518144850259,0.0510315483439703,0.7981377336713926,0.0371942982906267,0.6575392609712231,0.0208399631797389,0.6469055317235919,0.0340360331874025,0.7537070022545913,0.0016455983720889,0.7594757836809226,0.0037067114912586,0.4296532361361549,0.0065131313080543,31.54877972602844,cardio_train,0.02050428045270622
Gen2_SVM_RBF,2,robust,smote_enn,mutual_info_12,0.7260892857142858,0.0017187442022165,0.726033506544626,0.0017226005596579,0.634384976992295,0.0066838303598518,0.8176820360969568,0.0053937737540643,0.776597984112453,0.0037079746006642,0.691303317386336,0.0027758006639397,0.6982893009411525,0.0031917450814769,0.787382477509922,0.0015259021351762,0.7729834787865568,0.0040596947569268,0.4599148438900776,0.0032498498086649,59.45638108253479,cardio_train,0.011744366943640415
Gen2_MLP_Sklearn,2,standard,none,none,0.7355892857142857,0.0032086259695148,0.7355653659559996,0.003204416232186,0.6964583038268612,0.0064197532634115,0.774672428085138,0.0117352366409459,0.7554827023411994,0.0081454901025511,0.7187405309678703,0.0018700361789662,0.7247025321809407,0.0018053005180347,0.7996004220736368,0.0022371633501508,0.7812190445651306,0.0036012207897237,0.4726739036631124,0.0070160606308355,32.80120539665222,cardio_train,0.022093103906205756
Gen2_MLP_Sklearn,2,standard,none,select_k_best_5,0.7268928571428572,0.0013662756616706,0.7268719219833567,0.0013729943447432,0.6927417143591296,0.0127873679031394,0.7610021296075838,0.0113744427010001,0.7434037874690208,0.0056594288248286,0.7127462645525375,0.0055192654503636,0.7170598528660153,0.0044451545238795,0.7808496718533366,0.0018381335749547,0.7546214350905364,0.0025770660871303,0.4549447169886503,0.0024054184111255,32.858553409576416,cardio_train,0.021821959779192834
Gen2_MLP_Sklearn,2,standard,none,select_k_best_12,0.7340714285714285,0.0030043548324363,0.7340474763745312,0.0030049406737276,0.6941359374718636,0.0044767845316804,0.7739590152771987,0.0051589151430224,0.7541463935396098,0.0041383925987219,0.7170003602478323,0.0029959249102194,0.7228855405645607,0.0031498023201314,0.7995572077993025,0.0028247606326096,0.7821270875302498,0.0037688636492158,0.4696182850298084,0.0060776049211006,37.10750722885132,cardio_train,0.01948031851851286
Gen2_MLP_Sklearn,2,standard,none,mutual_info_5,0.7148928571428572,0.002299622861715,0.7148394464246073,0.0022970356602489,0.627095006349133,0.0078842259434589,0.8025838865000816,0.0058278864461617,0.760390701540415,0.0037916635925216,0.6830617128961667,0.0034344836329798,0.6872967930453122,0.0040684956810809,0.7571198130761407,0.0019092182331063,0.7636272567043554,0.0053627236165249,0.4365100357233513,0.0043009208037415,37.61333608627319,cardio_train,0.018272203222433885
Gen2_MLP_Sklearn,2,standard,none,mutual_info_12,0.7339642857142857,0.0030942878578016,0.73393514536681,0.0030921120599255,0.6854164189612965,0.0116302916077794,0.7824538717723235,0.0134503366210263,0.7590739234735441,0.0087657543384648,0.7135745251285593,0.0046088010965716,0.7202334940417418,0.0040874875232154,0.7992630081084455,0.0030888695372263,0.7825023329140687,0.0048008640773127,0.4702516012852721,0.0066107799951592,47.71007013320923,cardio_train,0.015095731284811911
Gen2_MLP_Sklearn,2,standard,smote,none,0.73425,0.0042373009555323,0.7342245842178526,0.0042366990737548,0.691741721127792,0.0101238768759859,0.7767074473079133,0.0113430248310888,0.7558852067500762,0.0077394561723135,0.7161884267627826,0.0050813748786819,0.722307483862161,0.0048733535761913,0.7989818887561724,0.0027751915954339,0.7812540155464147,0.004228826709019,0.4702571511829729,0.0086400476435589,45.16981506347656,cardio_train,0.01599057893569408
Gen2_MLP_Sklearn,2,standard,smote,select_k_best_5,0.7263392857142857,0.001952889016356,0.7263183981163479,0.0019582972725194,0.6914556621328974,0.0168514999167703,0.7611811340997984,0.0159720525895627,0.7433260079079063,0.0081392832367687,0.7120272375825827,0.0071214863623715,0.716236264300646,0.0056145443141266,0.7810548314269535,0.0016408668955934,0.7555426220484971,0.0024503977991193,0.4539919921587155,0.003676555425113,28.02841281890869,cardio_train,0.025553024208108694
Gen2_MLP_Sklearn,2,standard,smote,select_k_best_12,0.7349642857142857,0.0030860325563375,0.7349350852621868,0.0030864775981024,0.6866670506499002,0.0091459288428486,0.7832031198744732,0.0080548601961531,0.7598868927635908,0.0051638544416541,0.7145538923653497,0.0046169417908564,0.7213671577053207,0.0043442089393048,0.8001725269872131,0.0030334600765785,0.7831924585391725,0.0037996398084551,0.4721494072349571,0.006093261552289,41.00690841674805,cardio_train,0.01759092783700002
Gen2_MLP_Sklearn,2,standard,smote,mutual_info_5,0.7146964285714287,0.0020997145092626,0.7146432601079602,0.0020973918928145,0.6273094005353373,0.0074637605776252,0.801977119680583,0.0054295434942216,0.7598875734994359,0.0034480828053534,0.6830193436616098,0.0032282271019153,0.6872245356167661,0.0038234426495884,0.7569469813898424,0.0020246103487065,0.7637986920922043,0.0055567252793416,0.4360423866688566,0.0038780088287361,37.63553214073181,cardio_train,0.018259507359686396
Gen2_MLP_Sklearn,2,standard,smote,mutual_info_12,0.734,0.0028917546399996,0.7339683470499617,0.0028875088503493,0.6817711814112609,0.0100560886143928,0.7861655126886624,0.0126825261004183,0.7612204835124071,0.0085791476686092,0.7121604634640035,0.0037438287455914,0.7191969153734421,0.003296521445285,0.7998788916233062,0.0023516699831744,0.7821516881716521,0.0040106944780026,0.4706493903424255,0.0064190767101673,48.03873157501221,cardio_train,0.014970877059345005
Gen2_MLP_Sklearn,2,standard,smote_enn,none,0.7260714285714285,0.0018096608657369,0.7260518324310465,0.0018056069082276,0.6930640176250858,0.0083524654140919,0.7590396472370071,0.0110176619748903,0.7419159428382887,0.0064235407033226,0.7123564197162875,0.0028270910297779,0.7165837203767789,0.0018915291761218,0.7839560921751859,0.0016695442820667,0.7601821804112701,0.0026660061710325,0.4531864315203868,0.0039679380261957,44.892942667007446,cardio_train,0.015961701686392455
Gen2_MLP_Sklearn,2,standard,smote_enn,select_k_best_5,0.7268035714285714,0.0020957622450447,0.7267806432346295,0.0020956642199428,0.6881682250128126,0.0078839176766981,0.7653930614564467,0.0094574193162934,0.745628732534401,0.0058589926816707,0.7108119338944229,0.0030888563598619,0.7156860553746018,0.002618925120834,0.7808676884533121,0.0017677809116214,0.7544340785578236,0.0039438461123801,0.4549982150219399,0.0044764372508542,12.36678409576416,cardio_train,0.057866959014890716
Gen2_MLP_Sklearn,2,standard,smote_enn,select_k_best_12,0.7295,0.0028896587257011,0.7294775383842689,0.00288794202874,0.6920274736172229,0.0065718013388817,0.7669276031513147,0.0100374148629824,0.7479365888440802,0.0067588349744274,0.7137573110793918,0.0025795284445598,0.7188425328465332,0.0023777570976834,0.7870070117461466,0.0031007968200695,0.7627850350874513,0.0056939538462796,0.46032206286843,0.0061760548331539,31.70926308631897,cardio_train,0.022669081328330877
Gen2_MLP_Sklearn,2,standard,smote_enn,mutual_info_5,0.7012678571428571,0.0032055436674738,0.7011744475965246,0.0032033129987288,0.5480109455655237,0.0163557745475369,0.8543379496275257,0.0153418047573062,0.7903372022584509,0.0124705834212277,0.6543724091301187,0.0047199534685386,0.6469311987889185,0.0080015872634157,0.7502327250311651,0.0047556243907399,0.7537099705228228,0.0078403332382434,0.4229784050999116,0.0071910288584792,25.982077598571777,cardio_train,0.024898174449684073
Gen2_MLP_Sklearn,2,standard,smote_enn,mutual_info_12,0.7279285714285714,0.0024752602419354,0.727904001385016,0.0024758881770947,0.6871672228676575,0.0044813505086306,0.7686407799023746,0.0067287098457749,0.7479360639792085,0.0047250111543907,0.7109926052898091,0.0021645427308138,0.7162424910325725,0.002260723606253,0.7871950505835237,0.001950338655959,0.7655597089594093,0.0031565268115025,0.4573655114880204,0.0051548877097983,40.69973421096802,cardio_train,0.017597778146212405
Gen2_MLP_Sklearn,2,robust,none,none,0.7357142857142858,0.0036530843831212,0.7356874547744744,0.0036506284805861,0.691241280717754,0.007596855752912,0.7801336288311947,0.0100032469092305,0.7585675840361773,0.0070978046194288,0.7167229451337119,0.0036931131801708,0.7232837482281613,0.0037090031490085,0.8015076039896609,0.0025372585414422,0.7826556515138027,0.0050683778484526,0.4733281230611884,0.0075863371909961,34.12371468544006,cardio_train,0.021195305364318948
Gen2_MLP_Sklearn,2,robust,none,select_k_best_5,0.7269642857142857,0.0013681415220984,0.7269433027555363,0.001374880473932,0.6928488571752226,0.0158944092544083,0.7610377483358499,0.0145859555513051,0.7435592200632323,0.0074542998864634,0.7128916182246259,0.0066435628031429,0.7171160096776596,0.0053255405249628,0.7810781159080689,0.001498303928857,0.7541551787076618,0.0014587243082328,0.4551656601647905,0.0023759753916364,33.60956144332886,cardio_train,0.02133603185673637
Gen2_MLP_Sklearn,2,robust,none,select_k_best_12,0.7343928571428571,0.0033414336102081,0.7343604773521287,0.0033402482231856,0.6810207347114756,0.0083540168648546,0.7877002199927821,0.0070343142418833,0.7621790153806453,0.0049094213801347,0.712059375629537,0.0044098551996545,0.7192740516733347,0.0044768615220423,0.7999766245841391,0.0028086138817556,0.7811753150323074,0.0060721884220818,0.4714710224003758,0.0065897315496407,32.414061069488525,cardio_train,0.022189501668110973
Gen2_MLP_Sklearn,2,robust,none,mutual_info_5,0.7138928571428571,0.0024831061851098,0.713836834501866,0.0024806175966134,0.6211275493113013,0.0094657834509207,0.8065461196924305,0.0053916766140032,0.762329530102237,0.002711680121723,0.6807023953012574,0.0041885168574861,0.6844686636586931,0.0050142386664954,0.7561524434464134,0.0019765858862815,0.7589086038781648,0.0049238596916905,0.4352834477401165,0.0041116787729485,28.39539909362793,cardio_train,0.0241040654979485
Gen2_MLP_Sklearn,2,robust,none,mutual_info_12,0.7352321428571429,0.0034895068653414,0.7352066287277894,0.0034858373253806,0.6929923272742737,0.0052091605579229,0.7774209301813052,0.0093351337215234,0.7567631287923458,0.0068411824661648,0.7171483840379028,0.0025261579623126,0.7234364760244669,0.002830645533106,0.8003585793133281,0.00271293338901,0.7818649059383194,0.00398430293992,0.4721588440255381,0.007340748487461,47.42770075798035,cardio_train,0.015253137118725345
Gen2_MLP_Sklearn,2,robust,smote,none,0.7339285714285715,0.0050614842140403,0.7339112645786466,0.0050522177357405,0.7026067778830255,0.0225936115329765,0.7652157512742678,0.0280220047135311,0.7501408020671073,0.0161496117995552,0.7207386032764891,0.0086358553622264,0.7250941854680201,0.0061724337794114,0.8007024537879278,0.0028786681604495,0.7816469594257394,0.0046970114727357,0.4693465227640495,0.0103849836217735,37.63310194015503,cardio_train,0.01926694535241069
Gen2_MLP_Sklearn,2,robust,smote,select_k_best_5,0.7266607142857142,0.0012223993635803,0.726641233153881,0.0012236449103262,0.6946359117381758,0.0180345854243961,0.7586465545695861,0.0181003887536897,0.7422697164283504,0.0094531560384409,0.7134979742385477,0.0072451143878356,0.7173968290970493,0.005399091892264,0.7812798761502746,0.0014535116038187,0.7550732122798911,0.0024022614771809,0.4545220451777919,0.0025839662171691,32.56161069869995,cardio_train,0.022031305650983664
Gen2_MLP_Sklearn,2,robust,smote,select_k_best_12,0.7353035714285714,0.0027534764667709,0.7352735196468447,0.0027557714479071,0.6849520759551189,0.0095803993671365,0.7855949633385704,0.0074542983529035,0.7614448706697233,0.0045407298917989,0.7140696176897944,0.0048014785697132,0.7211165965815263,0.004413582742735,0.8010090355167835,0.0029676027789479,0.7828937835883408,0.0049359093824583,0.4730235722564294,0.0052957206764942,34.47630548477173,cardio_train,0.020915688927605904
Gen2_MLP_Sklearn,2,robust,smote,mutual_info_5,0.7148392857142858,0.0021675658782917,0.7147864808204369,0.0021658897822612,0.6278455616029367,0.0068795510575119,0.8017274000379372,0.0040074138987271,0.7597920007647121,0.0023898243637056,0.6832596548831932,0.003216382709088,0.6875185360346592,0.003809131682168,0.7565881994074142,0.0023351362966839,0.7598848151417688,0.0068563284246709,0.4362594860282149,0.0038914825279924,38.05146288871765,cardio_train,0.018067648815407025
Gen2_MLP_Sklearn,2,robust,smote,mutual_info_12,0.7344821428571428,0.002716634322248,0.7344579327021268,0.0027175391061584,0.6947789284645622,0.00892617247421,0.7741369369396913,0.0066005692218344,0.7544860654405341,0.0037277550871601,0.7175224217996152,0.0046970758680535,0.7233569645876143,0.0042248530960055,0.8003281488745587,0.0031285410219647,0.7818688136161922,0.0068208656102643,0.4704593615528182,0.0052202269934606,47.192904472351074,cardio_train,0.01532733883061951
Gen2_MLP_Sklearn,2,robust,smote_enn,none,0.7336785714285715,0.0030750601454214,0.7336598456633086,0.0030788599725109,0.7028553538139433,0.0103614076698286,0.7644643375126738,0.0049761510625062,0.7487894789744768,0.0018124798823314,0.720425118497258,0.0058624138969427,0.725049074837186,0.0051616338815246,0.7971246879333178,0.0031756953262456,0.7781305471163794,0.0065250185674761,0.4682659762876284,0.0057858066800208,37.09715390205383,cardio_train,0.019544074261793543
Gen2_MLP_Sklearn,2,robust,smote_enn,select_k_best_5,0.7265357142857144,0.0019094622065826,0.7265128147134781,0.0019097193382279,0.6888109669698219,0.0026556831767376,0.7642146624571343,0.0048629654924099,0.7447779186013548,0.003510549384667,0.7108815222384528,0.0013644863866284,0.7156921850775899,0.0015616954670945,0.7791075220818432,0.0012310248118882,0.75082560430341,0.0020435296852134,0.4543405643074755,0.0039799618672602,15.459271430969238,cardio_train,0.0462923428138494
Gen2_MLP_Sklearn,2,robust,smote_enn,select_k_best_12,0.7325892857142857,0.004351797071912,0.7325633496528686,0.0043554146669159,0.6895617137895403,0.011511193226005,0.775564985516197,0.0048396073672122,0.7542285045017979,0.002825382069699,0.7144831696274314,0.0067499060907986,0.7203959839391606,0.0064878402353742,0.7949135038652477,0.005117054177497,0.776107031312554,0.0072195638232218,0.4669153306769317,0.0082606053892585,41.35724592208862,cardio_train,0.01741843658689624
